scientificName
Ixodes abrocomae
Ixodes acumitus
Ixodes acutitarsus
Ixodes aequalis
Ixodes affinis
Ixodes albigci
Ixodes alluaudi
Ixodes amersoni
Ixodes andinus
Ixodes angustus
Ixodes antechini
Ixodes apronophorus
Ixodes arabukiensis
Ixodes aragaoi
Ixodes arboricola
Ixodes arvicolae
Ixodes asanumai
Ixodes atis
Ixodes audyi
Ixodes aulacodi
Ixodes auriculaelongae
Ixodes auritulus
Ixodes australiensis
Ixodes baergi
Ixodes bakeri
Ixodes banksi
Ixodes bedfordi
Ixodes bequaerti
Ixodes berlesei
Ixodes bishoppi
Ixodes boliviensis
Ixodes brewsterae
Ixodes browningi
Ixodes brumpti
Ixodes brunneus
Ixodes caledonicus
Ixodes canisuga
Ixodes catherinei
Ixodes cavipalpus
Ixodes ceylonensis
Ixodes chilensis
Ixodes colasbelcouri
Ixodes collocaliae
Ixodes conepati
Ixodes confusus
Ixodes cookei
Ixodes coolei
Ixodes copei
Ixodes cordifer
Ixodes cornuatus
Ixodes corwini
Ixodes crenulatus
Ixodes cruciarius
Ixodes cuervacensis
Ixodes cumulatimpunctatus
Ixodes dammani
Ixodes dampfi
Ixodes daveyi
Ixodes dendrolagi
Ixodes dentatus
Ixodes dicei
Ixodes diversifossus
Ixodes domerguei
Ixodes downsi
Ixodes eadsi
Ixodes eastoni
Ixodes eichhorni
Ixodes eldaricus
Ixodes elongatus
Ixodes emberizae
Ixodes endopalpiger
Ixodes eudyptidis
Ixodes euplecti
Ixodes fecialis
Ixodes festai
Ixodes frontalis
Ixodes fuscipes
Ixodes fynbosensis
Ixodes galapagoensis
Ixodes gibbosus
Ixodes granulatus
Ixodes gregsoni
Ixodes guatemalensis
Ixodes heagonus
Ixodes hearlei
Ixodes heinrichi
Ixodes hexagonus
Ixodes himalayensis
Ixodes hirsti
Ixodes holdenriedi
Ixodes holocyclus
Ixodes hoogstraali
Ixodes howelli
Ixodes hyatti
Ixodes inopitus
Ixodes irobiensis
Ixodes jacksoni
Ixodes jellisoni
Ixodes jonesae
Ixodes kaiseri
Ixodes kashmiricus
Ixodes kazakstani
Ixodes kerguelenensis
Ixodes kingi
Ixodes kohlsi
Ixodes kopsteini
Ixodes kuntzi
Ixodes laguri
Ixodes lasallei
Ixodes latirostris
Ixodes latus
Ixodes laysanensis
Ixodes lemuris
Ixodes lepidum
Ixodes lewisi
Ixodes lividus
Ixodes longiscutatum
Ixodes loricatus
Ixodes luciae
Ixodes lutus
Ixodes luxuriosus
Ixodes macfarlanei
Ixodes maculatum
Ixodes malayensis
Ixodes marmotae
Ixodes marxi
Ixodes matopi
Ixodes mexicanus
Ixodes microgalei
Ixodes mindanensis
Ixodes minor
Ixodes mitchelli
Ixodes monospinosus
Ixodes montoyanus
Ixodes moreli
Ixodes muniensis
Ixodes muntiacus
Ixodes muris
Ixodes murreleti
Ixodes myotomys
Ixodes nchisiensis
Ixodes nectomys
Ixodes neitzi
Ixodes neotomae
Ixodes nesomys
Ixodes neuquenensis
Ixodes nipponensis
Ixodes nitens
Ixodes nuttalli
Ixodes nuttallianus
Ixodes occultus
Ixodes ochotoe
Ixodes okapiae
Ixodes oldi
Ixodes ornithorhynchi
Ixodes ovatus
Ixodes ozarkus
Ixodes pacificus
Ixodes paradoxus
Ixodes paranaensis
Ixodes pararicinus
Ixodes passericola
Ixodes paulopunctatum
Ixodes pavlovskyi
Ixodes percavatus
Ixodes peromysci
Ixodes persulcatus
Ixodes petauristae
Ixodes philipi
Ixodes pholeoixodes
Ixodes pilosus
Ixodes pomerantzevi
Ixodes pomerantzi
Ixodes pratti
Ixodes priscicollaris
Ixodes procaviae
Ixodes quinquestriatus
Ixodes radfordi
Ixodes rageaui
Ixodes randriasoloi
Ixodes rasus
Ixodes redikorzevi
Ixodes rhabdomysae
Ixodes ricinus
Ixodes robertsonii
Ixodes rothschildi
Ixodes rotundatus
Ixodes rubicundus
Ixodes rubidus
Ixodes rugicollis
Ixodes rugosus
Ixodes scapularis
Ixodes schillingsi
Ixodes schulzei
Ixodes sculptus
Ixodes shahi
Ixodes sigelos
Ixodes sigtus
Ixodes siloa
Ixodes simplex
Ixodes sinensis
Ixodes soricis
Ixodes spie
Ixodes spinicoxalis
Ixodes spinipalpis
Ixodes steini
Ixodes stilesi
Ixodes stromi
Ixodes subterranus
Ixodes taglei
Ixodes tamaulipas
Ixodes tancitarius
Ixodes tanuki
Ixodes tapirus
Ixodes tasmani
Ixodes texanus
Ixodes theilerae
Ixodes thomasae
Ixodes tiptoni
Ixodes tovari
Ixodes transcaucasicus
Ixodes transvaalensis
Ixodes trianguliceps
Ixodes trichosuri
Ixodes tropicalis
Ixodes turdus
Ixodes ugandanus
Ixodes unicavatus
Ixodes uriae
Ixodes uruguayensis
Ixodes vanidicus
Ixodes venezuelensis
Ixodes ventalloi
Ixodes vespertilionis
Ixodes vestitus
Ixodes victoriensis
Ixodes walkerae
Ixodes werneri
Ixodes woodi
Ixodes zaglossi

